question_id,subject,question,choice_str,choice_index,choice_text,probability,aps_score,is_ground_truth
anatomy_8,anatomy,The palatine processes begin to fuse at,A,0,six weeks post-fertilization.,0.10962984137661931,0.9478750025434175,False
anatomy_8,anatomy,The palatine processes begin to fuse at,B,1,eight weeks post-fertilization.,0.8382451611667981,0.8382451611667981,False
anatomy_8,anatomy,The palatine processes begin to fuse at,C,2,ten weeks post-fertilization.,0.043637925046884525,0.9915129275903021,True
anatomy_8,anatomy,The palatine processes begin to fuse at,D,3,twelve weeks post-fertilization.,0.008487072409697968,1.0,False
anatomy_9,anatomy,Primary motor cortex activity results in,A,0,bilateral contraction of antigravity limb muscles.,0.001045441558021943,1.0,False
anatomy_9,anatomy,Primary motor cortex activity results in,B,1,bilateral contraction of limb musculature.,0.013245453212024914,0.9965927293927292,False
anatomy_9,anatomy,Primary motor cortex activity results in,C,2,contraction of ipsilateral limb musculature.,0.0023618290492487663,0.9989545584419781,False
anatomy_9,anatomy,Primary motor cortex activity results in,D,3,contraction of contralateral limb musculature.,0.9833472761807044,0.9833472761807044,True
anatomy_10,anatomy,You notice that your patient's submandibular lymph nodes are enlarged. You would look for potential infection sites in the,A,0,hard palate.,0.010568048923727038,1.0,False
anatomy_10,anatomy,You notice that your patient's submandibular lymph nodes are enlarged. You would look for potential infection sites in the,B,1,hard palate and upper lip.,0.09270911508838363,0.9894319510762731,False
anatomy_10,anatomy,You notice that your patient's submandibular lymph nodes are enlarged. You would look for potential infection sites in the,C,2,"hard palate, upper lip and upper central incisor.",0.7266727194733877,0.7266727194733877,False
anatomy_10,anatomy,You notice that your patient's submandibular lymph nodes are enlarged. You would look for potential infection sites in the,D,3,"hard palate, upper lip, upper central incisor and lower first molar.",0.17005011651450172,0.8967228359878895,True
anatomy_11,anatomy,A patient suffers damage to the orbit in a road traffic incident resulting in damage to the third cranial nerve. Which of the following signs will be present?,A,0,Pupillary constriction and a medial strabismus,0.6276671694174717,0.6276671694174717,False
anatomy_11,anatomy,A patient suffers damage to the orbit in a road traffic incident resulting in damage to the third cranial nerve. Which of the following signs will be present?,B,1,Pupillary dilatation and a medial strabismus,0.29583374995305306,0.9235009193705248,False
anatomy_11,anatomy,A patient suffers damage to the orbit in a road traffic incident resulting in damage to the third cranial nerve. Which of the following signs will be present?,C,2,Pupillary constriction and a lateral strabismus,0.05009907981582177,0.9735999991863465,False
anatomy_11,anatomy,A patient suffers damage to the orbit in a road traffic incident resulting in damage to the third cranial nerve. Which of the following signs will be present?,D,3,Pupillary dilatation and a lateral strabismus,0.026400000813653526,1.0,True
anatomy_12,anatomy,Which of the following statements is true of the temporomandibular joint?,A,0,It has an articular disc of hyaline cartilage,0.08950242436585737,0.946188643455387,False
anatomy_12,anatomy,Which of the following statements is true of the temporomandibular joint?,B,1,Its articular surfaces are covered by hyaline cartilage,0.8566862190895296,0.8566862190895296,False
anatomy_12,anatomy,Which of the following statements is true of the temporomandibular joint?,C,2,Proprioceptive information is carried by the chorda tympani and deep temporal nerves,0.006721778066735291,1.0,False
anatomy_12,anatomy,Which of the following statements is true of the temporomandibular joint?,D,3,Proprioceptive information is carried by the masseteric and auriculotemporal nerves.,0.047089578477877723,0.9932782219332648,True
anatomy_13,anatomy,Laryngoscopic examination of the vocal folds after suspected recurrent laryngeal nerve damage usually shows that the vocal fold on the injured side is tensed and in an intermediate position between adduction and abduction. This is because,A,0,cricothyroid muscle is still functional but the interarytenoid muscles are fully active.,0.019919109202774683,1.0,False
anatomy_13,anatomy,Laryngoscopic examination of the vocal folds after suspected recurrent laryngeal nerve damage usually shows that the vocal fold on the injured side is tensed and in an intermediate position between adduction and abduction. This is because,B,1,cricothyroid muscle is still functional but the interarytenoids are weak.,0.4476045458408767,0.939932974848229,True
anatomy_13,anatomy,Laryngoscopic examination of the vocal folds after suspected recurrent laryngeal nerve damage usually shows that the vocal fold on the injured side is tensed and in an intermediate position between adduction and abduction. This is because,C,2,cricothyroid muscle is paralyzed but the interarytenoids are fully active.,0.49232842900735235,0.49232842900735235,False
anatomy_13,anatomy,Laryngoscopic examination of the vocal folds after suspected recurrent laryngeal nerve damage usually shows that the vocal fold on the injured side is tensed and in an intermediate position between adduction and abduction. This is because,D,3,cricothyroid muscle is paralyzed but the interarytenoids are weak.,0.04014791594899631,0.9800808907972254,False
anatomy_14,anatomy,Which one of the following statements about the growth of the mandible is correct?,A,0,The mental symphysis closes at about 1 year postnatally,0.0004287975065330333,1.0000000000000002,True
anatomy_14,anatomy,Which one of the following statements about the growth of the mandible is correct?,B,1,The condylar growth cartilage ceases activity at puberty,0.8974342115389781,0.8974342115389781,False
anatomy_14,anatomy,Which one of the following statements about the growth of the mandible is correct?,C,2,The ossification centre appears about 8 weeks I.U.L medial to Meckel's cartilage,0.09927527188997433,0.9967094834289524,False
anatomy_14,anatomy,Which one of the following statements about the growth of the mandible is correct?,D,3,The functional matrix acting on the angle of the mandible is the lateral pterygoid muscle,0.002861719064514743,0.9995712024934671,False
anatomy_15,anatomy,Which of the following statements is true of the pupillary light reflex?,A,0,Its efferent limb is carried in the optic nerve,0.03308071164637022,0.9980433978286191,False
anatomy_15,anatomy,Which of the following statements is true of the pupillary light reflex?,B,1,It is mediated by the inferior colliculi in the midbrain,0.00195660217138103,1.0,False
anatomy_15,anatomy,Which of the following statements is true of the pupillary light reflex?,C,2,It is a consensual reflex,0.39142400445701536,0.9649626861822489,True
anatomy_15,anatomy,Which of the following statements is true of the pupillary light reflex?,D,3,Its afferent limb is carried in the oculomotor nerve,0.5735386817252335,0.5735386817252335,False
anatomy_16,anatomy,Which muscles are normally active during quiet inspiration?,A,0,External and internal intercostal muscles,0.00035771143894583875,0.9997528632999794,False
anatomy_16,anatomy,Which muscles are normally active during quiet inspiration?,B,1,External intercostal muscles and diaphragm,0.9985706893890162,0.9985706893890162,True
anatomy_16,anatomy,Which muscles are normally active during quiet inspiration?,C,2,Internal intercostal muscles and diaphragm,0.0002471367000205454,0.9999999999999999,False
anatomy_16,anatomy,Which muscles are normally active during quiet inspiration?,D,3,External and internal intercostal muscles and diaphragm,0.000824462472017386,0.9993951518610336,False
anatomy_17,anatomy,Male hormones are produced by which of the following?,A,0,Glans penis,3.357042882921653e-05,0.9999999999999999,False
anatomy_17,anatomy,Male hormones are produced by which of the following?,B,1,Prepuce,4.987732970968206e-05,0.9999664295711707,False
anatomy_17,anatomy,Male hormones are produced by which of the following?,C,2,Prostate,0.00024677058148042707,0.999916552241461,False
anatomy_17,anatomy,Male hormones are produced by which of the following?,D,3,Testes,0.9996697816599805,0.9996697816599805,True
anatomy_18,anatomy,Oxygenated blood is carried to the heart by which of the following structures?,A,0,Aorta,0.007551081588386415,0.9997776274588454,False
anatomy_18,anatomy,Oxygenated blood is carried to the heart by which of the following structures?,B,1,Carotid arteries,0.011725404465637758,0.9922265458704589,False
anatomy_18,anatomy,Oxygenated blood is carried to the heart by which of the following structures?,C,2,Inferior vena cava,0.00022237254115467373,1.0,False
anatomy_18,anatomy,Oxygenated blood is carried to the heart by which of the following structures?,D,3,Pulmonary veins,0.9805011414048211,0.9805011414048211,True
anatomy_19,anatomy,Which of the following allows air to pass into the lungs?,A,0,Aorta,0.00017264610489887638,0.9999153841412777,False
anatomy_19,anatomy,Which of the following allows air to pass into the lungs?,B,1,Esophagus,7.16077181038103e-05,0.9999869918593814,False
anatomy_19,anatomy,Which of the following allows air to pass into the lungs?,C,2,Trachea,0.9997427380363788,0.9997427380363788,True
anatomy_19,anatomy,Which of the following allows air to pass into the lungs?,D,3,Pancreas,1.3008140618510442e-05,1.0,False
anatomy_20,anatomy,Where is the sinoatrial node located?,A,0,Between the left atrium and the left ventricle,0.0004923970619843222,1.0,False
anatomy_20,anatomy,Where is the sinoatrial node located?,B,1,Between the right atrium and the right ventricle,0.012842360855162145,0.9986668625418931,False
anatomy_20,anatomy,Where is the sinoatrial node located?,C,2,In the upper wall of the right atrium,0.985824501686731,0.985824501686731,True
anatomy_20,anatomy,Where is the sinoatrial node located?,D,3,In the upper wall of the left ventricle,0.0008407403961226509,0.9995076029380158,False
anatomy_21,anatomy,"In relation to the rib, the corresponding intercostal nerve lies",A,0,deep to its superior border.,0.8483067272613739,0.8483067272613739,False
anatomy_21,anatomy,"In relation to the rib, the corresponding intercostal nerve lies",B,1,superficial to its superior border.,0.10445695545945592,0.9527636827208298,False
anatomy_21,anatomy,"In relation to the rib, the corresponding intercostal nerve lies",C,2,deep to its inferior border.,0.038012907650686836,0.9907765903715167,True
anatomy_21,anatomy,"In relation to the rib, the corresponding intercostal nerve lies",D,3,superficial to its inferior border.,0.009223409628483338,1.0,False
anatomy_22,anatomy,The regional lymphatic drainage of the left side of the tip of the tongue is to the,A,0,left submental lymph node.,0.5921278378597781,0.5921278378597781,False
anatomy_22,anatomy,The regional lymphatic drainage of the left side of the tip of the tongue is to the,B,1,left and right submental lymph nodes.,0.02515882057893294,0.9896700901725421,True
anatomy_22,anatomy,The regional lymphatic drainage of the left side of the tip of the tongue is to the,C,2,left submandibular lymph node.,0.3723834317338312,0.9645112695936093,False
anatomy_22,anatomy,The regional lymphatic drainage of the left side of the tip of the tongue is to the,D,3,left and right submandibular lymph nodes.,0.01032990982745774,0.9999999999999999,False
anatomy_23,anatomy,Gastrulation is the process of,A,0,mesoderm formation and occurs after neurulation.,0.3933697927860909,0.9962069573157131,False
anatomy_23,anatomy,Gastrulation is the process of,B,1,ectomesenchyme formation and occurs before neurulation.,0.00013201418738522906,1.0,True
anatomy_23,anatomy,Gastrulation is the process of,C,2,mesoderm formation and occurs before neurulation.,0.6028371645296221,0.6028371645296221,False
anatomy_23,anatomy,Gastrulation is the process of,D,3,ectomesenchyme formation and occurs after neurulation.,0.0036610284969017456,0.9998679858126148,False
anatomy_24,anatomy,The spheno-occipital synchondrosis,A,0,is a secondary growth cartilage.,0.07144953039139972,0.9665357624828705,False
anatomy_24,anatomy,The spheno-occipital synchondrosis,B,1,influences the position of the viscerocranium.,0.03346423751712925,0.9999999999999998,True
anatomy_24,anatomy,The spheno-occipital synchondrosis,C,2,ceases activity at 7 years of age.,0.779201230729693,0.779201230729693,False
anatomy_24,anatomy,The spheno-occipital synchondrosis,D,3,can be reactivated in patients affected by acromegaly.,0.11588500136177786,0.8950862320914709,False
anatomy_25,anatomy,Which of the following substances is found in greater quantity in exhaled air?,A,0,Carbon dioxide,0.9884837923899523,0.9884837923899523,False
anatomy_25,anatomy,Which of the following substances is found in greater quantity in exhaled air?,B,1,Carbon monoxide,0.0012337738542251798,0.9997160318950634,False
anatomy_25,anatomy,Which of the following substances is found in greater quantity in exhaled air?,C,2,Nitrogen,0.0002839681049364152,0.9999999999999998,True
anatomy_25,anatomy,Which of the following substances is found in greater quantity in exhaled air?,D,3,Oxygen,0.009998465650885911,0.9984822580408382,False
anatomy_26,anatomy,Which of the following conditions is characterized by the presence of kidney stones (renal calculi)?,A,0,Glomerulonephritis,0.0001925014917901317,0.9998855906389159,False
anatomy_26,anatomy,Which of the following conditions is characterized by the presence of kidney stones (renal calculi)?,B,1,Interstitial nephritis,0.00011440936108418281,1.0,False
anatomy_26,anatomy,Which of the following conditions is characterized by the presence of kidney stones (renal calculi)?,C,2,Nephrolithiasis,0.999498471100349,0.999498471100349,True
anatomy_26,anatomy,Which of the following conditions is characterized by the presence of kidney stones (renal calculi)?,D,3,Polycystic kidney,0.00019461804677683677,0.9996930891471257,False
anatomy_27,anatomy,A pulse may be felt on a patient's face where the,A,0,facial artery crosses the mandible.,0.9774485242675058,0.9774485242675058,True
anatomy_27,anatomy,A pulse may be felt on a patient's face where the,B,1,facial artery crosses the maxilla.,0.003751872804602354,0.9972002275952012,False
anatomy_27,anatomy,A pulse may be felt on a patient's face where the,C,2,superficial temporal artery crosses the maxilla.,0.002799772404798785,1.0,False
anatomy_27,anatomy,A pulse may be felt on a patient's face where the,D,3,superficial temporal artery crosses the orbital rim.,0.015999830523093107,0.9934483547905989,False
anatomy_28,anatomy,A patient sustains severe blunt trauma to the left upper abdomen and requires surgery. Which one of the following organs is most likely to be involved?,A,0,Appendix,0.00010502879928409048,0.9999663238931132,False
anatomy_28,anatomy,A patient sustains severe blunt trauma to the left upper abdomen and requires surgery. Which one of the following organs is most likely to be involved?,B,1,Gallbladder,0.00018910786970805724,0.9998612950938291,False
anatomy_28,anatomy,A patient sustains severe blunt trauma to the left upper abdomen and requires surgery. Which one of the following organs is most likely to be involved?,C,2,Spleen,0.9996721872241211,0.9996721872241211,True
anatomy_28,anatomy,A patient sustains severe blunt trauma to the left upper abdomen and requires surgery. Which one of the following organs is most likely to be involved?,D,3,Urinary bladder,3.367610688680439e-05,1.0,False
anatomy_29,anatomy,Which statement concerning the atrioventricular bundle is correct?,A,0,It is formed of autonomic nerve processes and is the only electrical connection between the atria and the ventricles.,0.0005608528778976826,0.9999999999999999,False
anatomy_29,anatomy,Which statement concerning the atrioventricular bundle is correct?,B,1,It is formed of Purkinje fibres and is the only electrical connection between the atria and the ventricles,0.040482846549691726,0.9994391471221022,True
anatomy_29,anatomy,Which statement concerning the atrioventricular bundle is correct?,C,2,It is formed of autonomic nerve processes and forms one of several electrical connections between the atria and ventricles.,0.06311404591072707,0.9589563005724105,False
anatomy_29,anatomy,Which statement concerning the atrioventricular bundle is correct?,D,3,It is formed of Purkinje fibres and forms one of several electrical connections between the atria and ventricles.,0.8958422546616834,0.8958422546616834,False
anatomy_30,anatomy,Which of the following terms describes the motion of bending the forearm toward the body?,A,0,Abduction,3.472600919686027e-05,1.0,False
anatomy_30,anatomy,Which of the following terms describes the motion of bending the forearm toward the body?,B,1,Eversion,9.044120316323951e-05,0.9998793562831181,False
anatomy_30,anatomy,Which of the following terms describes the motion of bending the forearm toward the body?,C,2,Flexion,0.9997889150799548,0.9997889150799548,True
anatomy_30,anatomy,Which of the following terms describes the motion of bending the forearm toward the body?,D,3,Pronation,8.591770768516157e-05,0.9999652739908033,False
anatomy_31,anatomy,Food is prevented from entering the larynx during the pharyngeal phase of swallowing by,A,0,constriction of the laryngeal entrance.,0.019721305486135182,0.9980518060708277,True
anatomy_31,anatomy,Food is prevented from entering the larynx during the pharyngeal phase of swallowing by,B,1,upward movement of the epiglottis.,0.9783305005846925,0.9783305005846925,False
anatomy_31,anatomy,Food is prevented from entering the larynx during the pharyngeal phase of swallowing by,C,2,downward movement of the larynx.,0.0014343812163637739,0.9994861872871914,False
anatomy_31,anatomy,Food is prevented from entering the larynx during the pharyngeal phase of swallowing by,D,3,increase in respiratory rate.,0.000513812712808619,1.0,False
anatomy_32,anatomy,At which of the following locations does bile enter the digestive tract?,A,0,Gastroesophageal sphincter,0.0023831762836455488,0.9984855684244616,False
anatomy_32,anatomy,At which of the following locations does bile enter the digestive tract?,B,1,Duodenum,0.967378243906076,0.967378243906076,True
anatomy_32,anatomy,At which of the following locations does bile enter the digestive tract?,C,2,Ileocecum,0.0015144315755385293,1.0,False
anatomy_32,anatomy,At which of the following locations does bile enter the digestive tract?,D,3,Jejunum,0.028724148234739986,0.996102392140816,False
anatomy_33,anatomy,In which of the following positions does a patient lie face down?,A,0,Dorsal,0.0005088083120761461,0.9991914673243427,False
anatomy_33,anatomy,In which of the following positions does a patient lie face down?,B,1,Erect,0.0004886259891768699,0.9996800933135196,True
anatomy_33,anatomy,In which of the following positions does a patient lie face down?,C,2,Lateral,0.00031990668648040817,1.0,False
anatomy_33,anatomy,In which of the following positions does a patient lie face down?,D,3,Prone,0.9986826590122666,0.9986826590122666,False
anatomy_34,anatomy,Complete bilateral cleft palate is due to failure of fusion of the,A,0,palatine processes.,0.4867156238205127,0.4867156238205127,False
anatomy_34,anatomy,Complete bilateral cleft palate is due to failure of fusion of the,B,1,palatine and frontonasal processes.,0.07710365750234327,0.989554081605378,False
anatomy_34,anatomy,Complete bilateral cleft palate is due to failure of fusion of the,C,2,"palatine, frontonasal and secondary nasal processes.",0.42573480028252203,0.9124504241030347,True
anatomy_34,anatomy,Complete bilateral cleft palate is due to failure of fusion of the,D,3,"palatine, frontonasal, secondary nasal processes and mandibular processes.",0.010445918394621822,0.9999999999999999,False
anatomy_35,anatomy,The auditory tube,A,0,connects the inner ear and nasopharynx.,0.9990779456710575,0.9990779456710575,False
anatomy_35,anatomy,The auditory tube,B,1,is derived from the second pharyngeal pouch.,0.0005223236831019961,0.9996002693541595,False
anatomy_35,anatomy,The auditory tube,C,2,is opened by the action of levator veli palatini.,0.0002675047914883847,0.9998677741456479,True
anatomy_35,anatomy,The auditory tube,D,3,is closed by the action of tensor veli palatini.,0.00013222585435208097,1.0,False
anatomy_36,anatomy,Which of the following is the lymphoid organ that is a reservoir for red blood cells and filters organisms from the blood?,A,0,Appendix,6.840515356440886e-05,0.9999660674012865,False
anatomy_36,anatomy,Which of the following is the lymphoid organ that is a reservoir for red blood cells and filters organisms from the blood?,B,1,Gallbladder,9.073527184901508e-05,0.999897662247722,False
anatomy_36,anatomy,Which of the following is the lymphoid organ that is a reservoir for red blood cells and filters organisms from the blood?,C,2,Pancreas,3.393259871349043e-05,1.0,False
anatomy_36,anatomy,Which of the following is the lymphoid organ that is a reservoir for red blood cells and filters organisms from the blood?,D,3,Spleen,0.999806926975873,0.999806926975873,True
anatomy_37,anatomy,Which of the following cavities are separated by the diaphragm?,A,0,Abdominal and pelvic,0.00265263469289036,0.9990836096924418,False
anatomy_37,anatomy,Which of the following cavities are separated by the diaphragm?,B,1,Cranial and spinal,0.0005334013532649855,0.9996170110457068,False
anatomy_37,anatomy,Which of the following cavities are separated by the diaphragm?,C,2,Thoracic and abdominal,0.9964309749995515,0.9964309749995515,True
anatomy_37,anatomy,Which of the following cavities are separated by the diaphragm?,D,3,Pericardial and pleural,0.00038298895429326926,1.0,False
anatomy_38,anatomy,The walls of bronchioles contain,A,0,"cartilage, smooth muscle and respiratory epithelium.",0.4467982566669359,0.9871356059346896,False
anatomy_38,anatomy,The walls of bronchioles contain,B,1,cartilage and smooth muscle.,0.011876719807957242,0.9990123257426469,False
anatomy_38,anatomy,The walls of bronchioles contain,C,2,cartilage and respiratory epithelium.,0.0009876742573530534,1.0,False
anatomy_38,anatomy,The walls of bronchioles contain,D,3,smooth muscle and respiratory epithelium.,0.5403373492677538,0.5403373492677538,True
anatomy_39,anatomy,"Which of the following organs removes bilirubin from the blood, manufactures plasma proteins, and is involved with the production of prothrombin and fibrinogen?",A,0,Gallbladder,0.0001083072387465232,0.9999367555291743,False
anatomy_39,anatomy,"Which of the following organs removes bilirubin from the blood, manufactures plasma proteins, and is involved with the production of prothrombin and fibrinogen?",B,1,Kidney,3.7227137259084566e-05,0.9999739826664333,False
anatomy_39,anatomy,"Which of the following organs removes bilirubin from the blood, manufactures plasma proteins, and is involved with the production of prothrombin and fibrinogen?",C,2,Liver,0.9998284482904277,0.9998284482904277,True
anatomy_39,anatomy,"Which of the following organs removes bilirubin from the blood, manufactures plasma proteins, and is involved with the production of prothrombin and fibrinogen?",D,3,Spleen,2.60173335667968e-05,1.0000000000000002,False
anatomy_40,anatomy,Which of the following conditions is characterized by incompetence of the esophageal sphincter?,A,0,Crohn's disease,7.546455081762362e-05,1.0,False
anatomy_40,anatomy,Which of the following conditions is characterized by incompetence of the esophageal sphincter?,B,1,Esophageal varices,0.00031171740382696713,0.9998452886502122,False
anatomy_40,anatomy,Which of the following conditions is characterized by incompetence of the esophageal sphincter?,C,2,Gastroesophageal reflux disease,0.9995335712463852,0.9995335712463852,True
anatomy_40,anatomy,Which of the following conditions is characterized by incompetence of the esophageal sphincter?,D,3,Pyloric stenosis,7.924679897024116e-05,0.9999245354491824,False
anatomy_41,anatomy,The muscles of the soft palate are innervated by branches of the,A,0,trigeminal and glossopharyngeal nerves.,0.03313107235378383,0.9974597510606488,False
anatomy_41,anatomy,The muscles of the soft palate are innervated by branches of the,B,1,facial and glossopharyngeal nerves.,0.0549429175661479,0.9643286787068649,False
anatomy_41,anatomy,The muscles of the soft palate are innervated by branches of the,C,2,trigeminal and vagus nerves.,0.909385761140717,0.909385761140717,True
anatomy_41,anatomy,The muscles of the soft palate are innervated by branches of the,D,3,facial and vagus nerves.,0.0025402489393513243,1.0,False
anatomy_42,anatomy,Which of the following is the large bone found superior to the patella and inferior to the ischium?,A,0,Calcaneus,0.00017913837888386283,1.0000000000000002,False
anatomy_42,anatomy,Which of the following is the large bone found superior to the patella and inferior to the ischium?,B,1,Femur,0.994095515991742,0.994095515991742,True
anatomy_42,anatomy,Which of the following is the large bone found superior to the patella and inferior to the ischium?,C,2,Symphysis pubis,0.0009568384549214242,0.9998208616211163,False
anatomy_42,anatomy,Which of the following is the large bone found superior to the patella and inferior to the ischium?,D,3,Tibia,0.004768507174452905,0.9988640231661948,False
anatomy_43,anatomy,A successful inferior alveolar nerve block will produce anaesthesia of the,A,0,lower lip.,0.0011649330775734298,1.0,False
anatomy_43,anatomy,A successful inferior alveolar nerve block will produce anaesthesia of the,B,1,lower lip and mandibular teeth.,0.16828612255887807,0.9988350669224266,False
anatomy_43,anatomy,A successful inferior alveolar nerve block will produce anaesthesia of the,C,2,"lower lip, mandibular teeth and labial gingivae of the anterior mandibular teeth.",0.25407315598137964,0.8305489443635485,True
anatomy_43,anatomy,A successful inferior alveolar nerve block will produce anaesthesia of the,D,3,"lower lip, mandibular teeth and labial gingivae of the anterior and buccal gingivae of the posterior mandibular teeth.",0.576475788382169,0.576475788382169,False
anatomy_44,anatomy,The mucosa of the upper larynx is innervated by the,A,0,internal laryngeal nerve which is the afferent limb of the cough reflex.,0.9702137816509977,0.9702137816509977,True
anatomy_44,anatomy,The mucosa of the upper larynx is innervated by the,B,1,external laryngeal nerve which is the afferent limb of the gag reflex.,0.006609165783429369,0.9994058690678004,False
anatomy_44,anatomy,The mucosa of the upper larynx is innervated by the,C,2,internal laryngeal nerve which is the afferent limb of the gag reflex.,0.022582921633373308,0.992796703284371,False
anatomy_44,anatomy,The mucosa of the upper larynx is innervated by the,D,3,external laryngeal nerve which is the afferent limb of the cough reflex.,0.0005941309321995787,1.0,False
anatomy_45,anatomy,The bones of the viscerocranium develop initially by,A,0,endochondral ossification and follow the somatic growth pattern.,0.002658744579888675,0.9998049062274361,False
anatomy_45,anatomy,The bones of the viscerocranium develop initially by,B,1,endochondral ossification and follow the neural growth pattern.,0.0001950937725638674,1.0,False
anatomy_45,anatomy,The bones of the viscerocranium develop initially by,C,2,intramembranous ossification and follow the somatic growth pattern.,0.22910390835950867,0.9971461616475474,True
anatomy_45,anatomy,The bones of the viscerocranium develop initially by,D,3,intramembranous ossification and follow the neural growth pattern.,0.7680422532880388,0.7680422532880388,False
anatomy_46,anatomy,The physician directs the medical assistant to complete a request form for an X-ray study of the fibula. The procedure will be performed on which of the following structures?,A,0,Heel,0.035355973291172516,0.9967851025305294,False
anatomy_46,anatomy,The physician directs the medical assistant to complete a request form for an X-ray study of the fibula. The procedure will be performed on which of the following structures?,B,1,Lower leg,0.9614291292393569,0.9614291292393569,True
anatomy_46,anatomy,The physician directs the medical assistant to complete a request form for an X-ray study of the fibula. The procedure will be performed on which of the following structures?,C,2,Toes,0.00035945630744133673,1.0000000000000002,False
anatomy_46,anatomy,The physician directs the medical assistant to complete a request form for an X-ray study of the fibula. The procedure will be performed on which of the following structures?,D,3,Thigh,0.002855441162029367,0.9996405436925588,False
anatomy_47,anatomy,Which cells in the blood do not have a nucleus?,A,0,Lymphocyte,3.380139874917516e-05,1.0000000000000002,False
anatomy_47,anatomy,Which cells in the blood do not have a nucleus?,B,1,Monocyte,0.0005043826391804731,0.999966198601251,False
anatomy_47,anatomy,Which cells in the blood do not have a nucleus?,C,2,Erythrocyte,0.9988103349932936,0.9988103349932936,True
anatomy_47,anatomy,Which cells in the blood do not have a nucleus?,D,3,Basophil,0.0006514809687769185,0.9994618159620705,False
anatomy_48,anatomy,The coronal suture joins the,A,0,frontal and parietal bones.,0.9974268871481348,0.9974268871481348,True
anatomy_48,anatomy,The coronal suture joins the,B,1,left and right parietal bones.,0.00013205699754456146,0.9999999999999999,False
anatomy_48,anatomy,The coronal suture joins the,C,2,parietal and occipital bones.,0.0010506198780106234,0.9998679430024553,False
anatomy_48,anatomy,The coronal suture joins the,D,3,"parietal, squamous temporal and greater wing of the sphenoid.",0.0013904359763099476,0.9988173231244447,False
anatomy_49,anatomy,"If you run your finger down the anterior midline of a patient's extended neck from chin to sternal notch, you should be able to palpate, in order, the",A,0,"hyoid bone, cricoid cartilage, thyroid cartilage.",0.1702238952412316,0.8962836377213419,False
anatomy_49,anatomy,"If you run your finger down the anterior midline of a patient's extended neck from chin to sternal notch, you should be able to palpate, in order, the",B,1,"thyroid cartilage, cricoid cartilage, hyoid bone.",0.09631004293345706,0.992593680654799,False
anatomy_49,anatomy,"If you run your finger down the anterior midline of a patient's extended neck from chin to sternal notch, you should be able to palpate, in order, the",C,2,"hyoid bone, thyroid cartilage, cricoid cartilage.",0.7260597424801103,0.7260597424801103,True
anatomy_49,anatomy,"If you run your finger down the anterior midline of a patient's extended neck from chin to sternal notch, you should be able to palpate, in order, the",D,3,"thyroid cartilage, hyoid bone, cricoids cartilage.",0.0074063193452009205,1.0,False
anatomy_50,anatomy,Which of the following bony structures may be palpated in a live patient?,A,0,The supraorbital foramen,0.024280298062610308,0.9999999999999999,False
anatomy_50,anatomy,Which of the following bony structures may be palpated in a live patient?,B,1,The infraorbital foramen,0.1506951982528206,0.9757197019373895,False
anatomy_50,anatomy,Which of the following bony structures may be palpated in a live patient?,C,2,The mental foramen,0.1648421817872466,0.825024503684569,False
anatomy_50,anatomy,Which of the following bony structures may be palpated in a live patient?,D,3,All of the above,0.6601823218973224,0.6601823218973224,True
anatomy_51,anatomy,Which of the following structures accompany the oesophagus through the diaphragm?,A,0,The phrenic nerves,0.00026368663997666293,0.9999999999999999,False
anatomy_51,anatomy,Which of the following structures accompany the oesophagus through the diaphragm?,B,1,The splanchnic nerves,0.000957810478816374,0.9992216896732086,False
anatomy_51,anatomy,Which of the following structures accompany the oesophagus through the diaphragm?,C,2,The sympathetic trunks,0.0005146236868146953,0.9997363133600232,False
anatomy_51,anatomy,Which of the following structures accompany the oesophagus through the diaphragm?,D,3,The vagus nerves,0.9982638791943922,0.9982638791943922,True
anatomy_52,anatomy,Which sequence describes the systemic circulation?,A,0,Left ventricle → aorta → arteries → veins → capillaries,0.062015195393096946,0.9991886411611066,False
anatomy_52,anatomy,Which sequence describes the systemic circulation?,B,1,Left ventricle → aorta → arteries →capillaries → veins,0.8709476241197028,0.8709476241197028,True
anatomy_52,anatomy,Which sequence describes the systemic circulation?,C,2,Right ventricle → pulmonary trunk → arteries → capillaries →veins,0.06622582164830676,0.9371734457680096,False
anatomy_52,anatomy,Which sequence describes the systemic circulation?,D,3,Right ventricle → pulmonary trunk → arteries → veins → capillaries,0.0008113588388935928,1.0000000000000002,False
anatomy_53,anatomy,The anatomic location of the spinal canal is,A,0,caudal,0.187971520338288,0.998943143682661,False
anatomy_53,anatomy,The anatomic location of the spinal canal is,B,1,dorsal,0.810971623344373,0.810971623344373,True
anatomy_53,anatomy,The anatomic location of the spinal canal is,C,2,frontal,0.0006434506555695317,0.9995865943382305,False
anatomy_53,anatomy,The anatomic location of the spinal canal is,D,3,transverse,0.00041340566176951645,1.0,False
anatomy_54,anatomy,The parotid duct runs,A,0,deep to masseter and enters the mouth opposite the upper second molar.,0.8728971580276458,0.8728971580276458,False
anatomy_54,anatomy,The parotid duct runs,B,1,superficial to masseter and enters the mouth opposite the upper second molar.,0.11754020508035275,0.9904373631079986,True
anatomy_54,anatomy,The parotid duct runs,C,2,deep to masseter and enters the mouth opposite the upper second premolar.,0.006158094812077681,0.9965954579200762,False
